recommendation_id,user_id,content
531,6,Don't act like it doesn't get you pumped.
551,45,If you want to feel more jaded.
552,64,If you want to feel less jaded.
558,14,Give it a listen and it'll make you think peacefully about deep shit.
562,73,Best song to stroll to of all time.
604,41,"I always listen to it when I'm going on a drive. Could be because I have a lot of memories tied to the song or because the music video is of a road trip, but damn it's good."
605,62,Moon Taxi has some super chill beats to vibe to.
606,8,Moon Taxi has some super chill beats to vibe to.
607,46,Moon Taxi has some super chill beats to vibe to.
608,7,Moon Taxi has some super chill beats to vibe to.
609,95,Moon Taxi has some super chill beats to vibe to.
610,3,Moon Taxi has some super chill beats to vibe to.
611,83,Moon Taxi has some super chill beats to vibe to.
612,99,Moon Taxi has some super chill beats to vibe to.
613,20,Moon Taxi has some super chill beats to vibe to.
615,100,This song should be prescribed for any problem a being may have.
619,18,Omg this is perfect.
625,84,It's impossible to stay sad listen to his music.
643,95,I am not a happy music person. I suppose you could try these instrumentals and see how they turn out for you. They strike me as work songs.
644,30,I am not a happy music person. I suppose you could try these instrumentals and see how they turn out for you. They strike me as work songs.
645,68,I am not a happy music person. I suppose you could try these instrumentals and see how they turn out for you. They strike me as work songs.
674,56,"It's nice, upbeat."
675,23,It's more chilled.
676,66,It's upbeat.
677,18,My go-to song for jogging.
679,9,Be proud you're outside.
680,24,It gets me moving pretty good!
684,35,If I'm doing a casual morning run.
685,21,If I'm doing a casual morning run.
686,96,If you want something with a nice build
687,64,If you want something with a nice build
688,75,If you want something with a nice build
689,10,Intense lifting/running.
690,77,Intense lifting/running.
691,89,Intense lifting/running.
692,59,Intense lifting/running.
693,41,Intense lifting/running.
694,46,Intense lifting/running.
695,93,Intense lifting/running.
696,45,Intense lifting/running.
697,97,Intense lifting/running.
699,100,Say what you will about the band but it makes want to do better.
701,2,To feel better.
702,3,To stew in sadness.
709,40,The lyrics is gibberish but it sure does bring a smile to me.
716,3,It puts you into this creativity zone fasho. It's very soothing and mellow.
726,25,It's a story and a song.
727,41,Makes me want to get up every morning.
745,11,Kinda sad but always works for me on a good day.
773,75,It's a great feel good jam.
778,10,You have to have headphones that completely envelope you in sound. No exterior noises.
781,62,It's always a good pump up song.
819,99,Currently my favorite jump-start the day song.
829,54,"The chorus includes the lyrics: ""Last night I nearly died, but I woke up just in time."" It's a bit sad, but on target, and the video animation of the bear and his nightmares is rather nicely done."
830,94,"One of my favourite line from it is: ""So, you can hurt, hurt me bad. But still I raise the flag"" And let's at least try to begin the day with enthusiasm!"
835,99,"The drumbeat will energize your psyche and it will help you realize that what you had was only a nightmare. The lyrics show anger, it will vanish that terrible feeling in no time."
836,100,"It always calms me down, Casey Abrams in general really. I hope you feel better."
837,23,"It's an acoustic song, and it's really soothing."
843,44,It's a good song
845,32,"2 Timothy 1:8 ""For God hath not given us the spirit of fear; but of power, and of love, and of a sound mind."""
926,78,"They are really mellow, and they make me relax. Though they are short, it is super chill."
927,32,"They are really mellow, and they make me relax. Though they are short, it is super chill."
928,21,"They are really mellow, and they make me relax. Though they are short, it is super chill."
929,9,"They are really mellow, and they make me relax. Though they are short, it is super chill."
930,67,"They are really mellow, and they make me relax. Though they are short, it is super chill."
931,10,"They are really mellow, and they make me relax. Though they are short, it is super chill."
932,41,"They are really mellow, and they make me relax. Though they are short, it is super chill."
933,34,"They are really mellow, and they make me relax. Though they are short, it is super chill."
934,20,"They are really mellow, and they make me relax. Though they are short, it is super chill."
935,74,"They are really mellow, and they make me relax. Though they are short, it is super chill."
936,74,"They are really mellow, and they make me relax. Though they are short, it is super chill."
937,93,"They are really mellow, and they make me relax. Though they are short, it is super chill."
963,73,It's food space out music with just enough energy to brighten you up before you get home. Complex enough to be absorbing but not so much that it requires work to listen to. And about the same length as an average commute.
965,79,The combination of music and nature can be very calming and therapeutic.
977,72,You say you're feeling focused... so try this.
979,11,No other song carries me or motivates me to do great things like this one. One of Kanye̍s greatest songs.
981,10,"This piece of music will take you on a voyage to the Antarctic, with Robert Falcon Scott and his team trying to be the first humans to reach the South Pole. It was an ill-fated trip, and the entire team eventually perished from extreme cold weather exposure and starvation. The orchestra features special instruments such as the wind machine to simulate the sounds of violent blizzard gusts, and pipe organ to represent the majestic, ominous, and dangerous ice cliff barrier which would have to be traversed in order to make further progress toward the pole.Every time I hear this piece of music, I get chills up and down my spine and want to bundle up inside a warm blanket ��_ even if I̍m listening on a hot summer̍s day."
982,59,"It̍s a very rich, warm, smooth lullaby song which can be used to help an infant or toddler settle down, feel warm and comfortable and safe, and get to sleep."
995,70,might have you in tears once you hear the lyrics but exceptionally beautiful song
999,36,̱If I just lay here��̨
1002,69,Put your sweater on for the cold weather (get it?)
1024,57,(see what I did there?) It is a warm love jam though.
1027,64,Wake up and get back to your work
1029,1,For gentle but insistent wake-up music
1030,21,For gentle but insistent wake-up music
1031,80,For gentle but insistent wake-up music
1032,25,For gentle but insistent wake-up music
1033,44,For gentle but insistent wake-up music
1034,76,For gentle but insistent wake-up music
1035,48,For gentle but insistent wake-up music
1036,58,"Okay, so you̍re going to need something loud and catchy. Something that will earworm you out the door. Hmm, something old perhaps. Maybe a little obscure. You might want to think of using it as an alarm tone. It starts out quiet and builds quickly. Crank it up!!"
1037,75,"It̍s energetic, but not over the top, more of a soft start than a shock. If you aren̍t feeling good by the end��.play it again."
